Unnamed: 0,protocol,IP,hash ID,Time,F_Pck,B_Pck,F_P_L1,F_P_L2,F_P_L3,F_P_L4,B_P_L1,B_P_L2,B_P_L3,B_P_L4,F_Hash_IPT,B_Hash_IPT,F_P_L_A,B_P_L_A,F_IA_T_M,F_IA_T_S,A_M,Detection_Time,I_M,F_TCP_S_C,B_TCP_S_C,Label_T,Label_AB,Label_Multi_A,Prelabel_T,Prelabel_AB
3236,6,10.1.1.7,1673646831,54.880555,0,100,0,0,0,0,0,0,100,0,16,16,0,258,0,14228.295,0,0.12,3678867.903,0,0,0,1,7,0,1
3237,6,172.16.0.5,2407502454,54.894399,100,0,0,0,78,22,0,0,0,0,16,16,695,0,152841.46,0,106328746.8,0,0,0,0,0,0,0,0,0
3238,6,112.118.246.245,2742531339,54.917396,30,70,30,0,0,0,0,0,1,69,4,2,64,1514,2106.107,4914.25,134790.861,0,7444948.567,0,0,0,0,0,0,0
3239,6,150.5.240.98,2375168699,55.005985,80,20,0,0,3,77,20,0,0,0,6,16,1568,64,123034.119,30758.53,193015925.6,0,1968545.901,0,0,0,0,0,0,0
3240,6,172.16.0.5,2407502454,55.015113,100,0,0,0,78,22,0,0,0,0,16,16,696,0,212071.178,0,147805128.4,0,0,0,0,0,0,0,0,0
3241,6,172.16.0.5,756589082,55.052867,72,28,72,0,0,0,28,0,0,0,16,16,64,64,30545.887,11878.956,1954936.798,0,760253.199,72,0,0,0,0,0,0
3242,6,10.1.1.2,2550164764,55.060802,0,100,0,0,0,0,0,0,100,0,16,15,0,510,0,140363.913,0,0.18,71596824.66,0,0,0,1,2,0,1
3243,6,10.1.1.8,3884774358,55.072137,0,100,0,0,0,0,0,0,96,4,16,16,0,582,0,20395.088,0,0.16,11878099.19,0,0,0,1,8,0,1
3244,6,133.27.182.76,987478864,55.081516,100,0,0,100,0,0,0,0,0,0,2,16,64,0,1957.898,0,125305.501,0,0,0,0,0,0,0,0,0
3245,6,172.16.0.5,2407502454,55.091945,100,0,0,0,87,13,0,0,0,0,16,16,620,0,333195.293,0,206847638,0,0,0,0,0,0,0,0,0
3246,6,203.82.141.117,784876520,55.105394,83,17,0,59,24,0,0,2,15,0,13,15,107,248,3976.02,814.366,426152.734,0,202345.902,0,0,0,0,0,0,0
3247,6,10.1.1.5,2060384384,55.123004,30,70,30,0,0,0,70,0,0,0,16,16,64,64,12155.476,28362.778,777950.469,0,1815217.761,0,70,1,0,0,1,0
3248,6,150.5.172.58,2136398691,55.135337,100,0,0,0,9,91,0,0,0,0,3,4,1325,0,1676.573,0,2222197.008,0,0,0,0,0,0,0,0,0
3249,6,180.27.219.228,1457649310,55.135337,0,100,0,0,0,0,0,0,9,91,4,3,0,1325,0,1676.573,0,0,2222197.008,0,0,0,0,0,0,0
3250,6,59.64.143.93,3551168308,55.146175,100,0,100,0,0,0,0,0,0,0,2,1,64,0,3127.92,0,200186.866,0,0,0,0,0,0,0,0,0
3251,6,172.16.0.5,2407502454,55.179739,100,0,0,0,93,7,0,0,0,0,16,16,553,0,291591.463,0,161425034,0,0,0,0,0,0,0,0,0
3252,6,10.1.1.3,159023198,55.181369,0,100,0,0,0,0,0,0,0,100,16,16,0,1507,0,14585.814,0,0.14,21993073.36,0,0,0,1,3,0,1
3253,6,150.5.240.98,2375168699,55.197138,86,14,0,0,0,86,14,0,0,0,6,16,1697,64,115174.725,18749.374,195507757.3,0,1199959.931,0,0,0,0,0,0,0
3255,6,150.5.142.50,2592101055,55.241218,85,15,21,2,0,62,15,0,0,0,1,14,1173,64,35529.258,6269.869,41705496.87,0,401271.618,0,0,0,0,0,0,0
3256,6,74.242.144.46,3872102934,55.273838,67,33,0,0,1,66,33,0,0,0,1,2,1557,64,-1,-1,0,0,0,0,0,0,0,0,0,0
3257,6,172.16.0.5,2407502454,55.288857,100,0,0,0,81,19,0,0,0,0,16,16,689,0,234608.438,0,161861053.8,0,0,0,0,0,0,0,0,0
3258,6,10.1.1.6,2126477730,55.29736,0,100,0,0,0,0,0,0,100,0,16,16,0,412,0,29413.184,0,0.13,12122938.05,0,0,0,1,6,0,1
3259,6,150.5.240.98,2375168699,55.343832,81,19,2,3,1,75,19,0,0,0,6,15,1551,64,141355.528,33157.469,219355857,0,2122078.046,0,0,0,0,0,0,0
3260,6,3.0.227.28,331600237,55.365309,0,100,0,0,0,0,0,100,0,0,16,5,0,64,0,9547.077,0,0,611012.941,0,0,0,0,0,0,0
3261,6,34.109.145.145,2745355733,55.365989,0,100,0,0,0,0,0,100,0,0,16,5,0,64,-1,-1,0,0,0,0,0,0,0,0,0,0
3262,6,125.238.131.190,1308919830,55.374905,23,77,23,0,0,0,0,0,4,73,1,1,64,1749,5114.223,17121.53,327310.282,0,29956006.22,0,0,0,0,0,0,0
3263,6,172.16.0.5,2407502454,55.380877,100,0,0,0,84,16,0,0,0,0,16,16,644,0,278200.286,0,179294520.3,0,0,0,0,0,0,0,0,0
3264,6,10.1.1.2,2550164764,55.384451,0,100,0,0,0,0,0,0,100,0,15,16,0,512,0,150590.913,0,0.18,77102547.6,0,0,0,1,2,0,1
3265,6,153.0.207.154,113521651,55.393612,27,73,27,0,0,0,0,0,1,72,1,1,64,1526,175.425,474.296,11227.177,0,723944.993,0,0,0,0,0,0,0
3266,6,203.82.141.124,3489922677,55.411783,65,35,0,0,0,65,35,0,0,0,1,9,1448,64,14556.946,7838.355,21083832.44,0,501654.749,0,0,0,0,0,0,0
3267,6,172.16.0.5,2407502454,55.461047,100,0,0,0,81,19,0,0,0,0,16,16,668,0,319321.776,0,213358037.8,0,0,0,0,0,0,0,0,0
3268,6,115.91.7.232,536866018,55.505579,20,80,20,0,0,0,0,4,1,75,2,1,64,1550,3126.937,12507.749,200123.991,0,19392014.77,0,0,0,0,0,0,0
3269,6,150.5.240.98,2375168699,55.508116,75,25,0,0,2,73,25,0,0,0,6,16,1566,64,116870.791,38956.93,183103806.1,0,2493243.546,0,0,0,0,0,0,0
3270,6,172.16.0.5,2407502454,55.600555,100,0,0,0,64,36,0,0,0,0,16,16,843,0,183502.01,0,154787615.1,0,0,0,0,0,0,0,0,0
3271,6,172.16.0.5,756589082,55.601955,73,27,73,0,0,0,27,0,0,0,16,16,64,64,34034.617,12588.146,2178215.509,0,805641.353,73,0,0,0,0,0,0
3272,6,133.55.236.238,634785314,55.612395,100,0,0,0,0,100,0,0,0,0,4,1,1662,0,16149.138,0,26851495.01,0,0,0,0,0,0,0,0,0
3273,6,153.175.77.252,1995299814,55.612395,0,100,0,0,0,0,0,0,0,100,1,4,0,1662,0,16149.138,0,0,26851495.01,0,0,0,0,0,0,0
3274,6,2001:20E:FD1D:E822:9F03:8BE3:8FE3:1C1E,37261978,55.652019,100,0,0,0,1,99,0,0,0,0,2,9,1813,0,9930.806,0,18012099.36,0,0,0,0,0,0,0,0,0
3275,6,10.1.1.2,2550164764,55.653864,0,100,0,0,0,0,0,0,100,0,16,16,0,507,0,95021.316,0,0.18,48225218.43,0,0,0,1,2,0,1
3276,6,150.5.240.98,2375168699,55.664291,76,24,0,1,5,70,24,0,0,0,6,15,1504,64,124578.089,39340.449,187470353.1,0,2517788.738,0,0,0,0,0,0,0
3277,6,131.172.112.235,3883364168,55.664554,100,0,0,0,0,100,0,0,0,0,1,4,1697,0,24648.351,0,41835153.4,0,0,0,0,0,0,0,0,0
3278,6,203.84.173.80,3285982007,55.664554,0,100,0,0,0,0,0,0,0,100,4,1,0,1697,0,24648.351,0,0,41835153.4,0,0,0,0,0,0,0
3279,6,203.82.133.168,4041610754,55.68672,55,45,1,0,1,53,45,0,0,0,2,12,1575,64,1654.851,1353.969,2607322.686,0,86654.004,0,0,0,0,0,0,0
3280,6,10.1.1.5,2060384384,55.701938,24,76,24,0,0,0,76,0,0,0,16,16,64,64,10612.61,33606.597,679207.01,0,2150822.198,0,76,1,0,0,1,0
3281,6,172.16.0.5,2407502454,55.717931,100,0,0,0,86,14,0,0,0,0,16,15,626,0,218102.343,0,136654203.8,0,0,0,0,0,0,0,0,0
3282,6,133.152.77.172,2952896520,55.788422,61,39,17,10,4,30,33,0,6,0,1,16,900,136,925.788,591.897,833391.453,0,80619.453,0,7,0,0,0,0,0
3283,6,203.233.130.254,625682401,55.79076,15,85,15,0,0,0,0,0,1,84,1,1,64,1561,717.926,4068.246,45947.253,0,6352973.456,0,0,0,0,0,0,0
3284,6,133.8.134.253,3706590190,55.796597,100,0,0,0,3,97,0,0,0,0,1,2,1379,0,6722.645,0,9276174.679,0,0,0,0,0,0,0,0,0
3285,6,49.227.91.201,525428009,55.804167,0,100,0,0,0,0,0,0,3,97,1,1,0,1600,0,4398.873,0,0,7041011.337,0,0,0,0,0,0,0
3286,6,172.16.0.5,2407502454,55.811014,100,0,0,0,81,19,0,0,0,0,16,16,664,0,275023.647,0,182879724.6,0,0,0,0,0,0,0,0,0
3287,6,10.1.1.2,2550164764,55.82437,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0,150141.344,0,0.18,76872367.89,0,0,0,1,2,0,1
3288,6,150.5.240.98,2375168699,55.825917,74,26,0,0,2,72,26,0,0,0,6,15,1581,64,117208.965,41181.528,185405575.6,0,2635617.805,0,0,0,0,0,0,0
3289,6,74.242.144.38,1232681255,55.869722,95,5,0,1,0,94,0,5,0,0,1,1,1393,64,2959.472,155.762,4125067.81,0,9968.748,0,0,0,0,0,0,0
3290,6,172.16.0.5,2407502454,55.90108,100,0,0,0,84,16,0,0,0,0,16,16,657,0,284235.391,0,187004148.3,0,0,0,0,0,0,0,0,0
3291,6,153.69.183.212,512755568,55.903641,0,100,0,0,0,0,0,1,9,90,1,1,0,1480,0,854.102,0,0,1264344.569,0,0,0,0,0,0,0
3292,6,10.1.1.2,2550164764,55.975894,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0,168950.325,0,0.18,86502566.16,0,0,0,1,2,0,1
3293,6,150.5.240.98,2375168699,56.000706,83,17,0,1,0,82,17,0,0,0,6,15,1679,64,121563.747,24898.599,204156793.8,0,1593510.328,0,0,0,0,0,0,0
3294,6,172.16.0.5,2407502454,56.006929,100,0,0,0,88,12,0,0,0,0,16,16,614,0,241854.443,0,148595370,0,0,0,0,0,0,0,0,0
3295,6,10.1.1.1,595229600,56.029315,0,100,0,0,0,0,0,1,6,93,16,16,0,1439,0,17366.623,0,0.11,24996822.34,0,0,0,1,1,0,1
3296,6,10.1.1.8,3884774358,56.031371,0,100,0,0,0,0,0,0,94,6,16,16,0,595,0,26687.961,0,0.16,15884674.66,0,0,0,1,8,0,1
3297,6,220.132.79.91,1124590812,56.067951,0,100,0,0,0,0,0,0,2,98,1,1,0,1383,0,8369.251,0,0,11580365.9,0,0,0,0,0,0,0
3298,6,172.16.0.5,2407502454,56.07375,100,0,0,1,88,11,0,0,0,0,16,15,597,0,383112.529,0,228764153.6,0,0,0,0,0,0,0,0,0
3299,6,114.188.89.94,3123670208,56.08413,0,100,0,0,0,0,0,0,1,99,2,1,0,1689,0,8702.646,0,0,14703991.35,0,0,0,0,0,0,0
3300,6,10.1.1.2,2550164764,56.088228,0,100,0,0,0,0,0,1,99,0,16,16,0,497,0,227891.796,0,0.18,113471883.2,0,0,0,1,2,0,1
3301,6,203.82.141.124,3489922677,56.11716,72,28,0,0,0,72,28,0,0,0,1,8,1587,64,26130.704,10161.94,41483943.73,0,650364.179,0,0,0,0,0,0,0
3302,6,150.5.240.98,2375168699,56.130826,84,16,1,0,2,81,16,0,0,0,6,15,1651,64,165262.785,31478.626,272856727.3,0,2014632.043,0,0,0,0,0,0,0
3303,6,172.16.0.5,2407502454,56.181176,100,0,0,1,84,15,0,0,0,0,16,16,625,0,238303.736,0,149006560,0,0,0,0,0,0,0,0,0
3304,6,10.1.1.2,2550164764,56.23009,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0,180456.868,0,0.18,91354484.86,0,0,0,1,2,0,1
3305,6,172.16.0.5,756589082,56.231804,78,22,78,0,0,0,22,0,0,0,16,16,64,64,31702.827,8941.823,2028980.92,0,572276.67,78,0,0,0,0,0,0
3306,6,172.16.0.5,2407502454,56.251762,100,0,0,0,88,12,0,0,0,0,16,16,611,0,362678.326,0,221901106.7,0,0,0,0,0,0,0,0,0
3307,6,163.226.174.250,3155820231,56.252876,7,93,0,7,0,0,0,1,0,92,2,1,64,1393,221.056,2936.891,14147.602,0,4092699.036,0,0,0,0,0,0,0
3308,6,10.1.1.6,2126477730,56.261816,0,100,0,0,0,0,0,0,100,0,16,16,0,407,0,26543.459,0,0.13,10821237.17,0,0,0,1,6,0,1
3309,6,10.1.1.5,2060384384,56.269537,23,77,23,0,0,0,77,0,0,0,16,16,64,64,10373.52,34728.74,663905.26,0,2222639.347,0,77,1,0,0,1,0
3310,6,150.5.240.98,2375168699,56.290082,79,21,0,1,1,77,21,0,0,0,6,16,1583,64,126990.521,33756.974,201127265.1,0,2160446.326,0,0,0,0,0,0,0
3311,6,172.16.0.5,2407502454,56.341986,100,0,0,0,86,14,0,0,0,0,16,16,629,0,283738.165,0,178686946.5,0,0,0,0,0,0,0,0,0
3312,6,180.46.57.177,2359629319,56.363945,0,100,0,0,0,0,0,0,3,97,1,1,0,1722,0,9273.182,0,0,15970644.78,0,0,0,0,0,0,0
3313,6,10.1.1.2,2550164764,56.370334,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0,182539.305,0,0.18,93460123.91,0,0,0,1,2,0,1
3314,6,117.27.27.89,545412061,56.376598,78,22,3,0,2,73,20,1,1,0,1,8,1622,78,876.363,247.179,1422315.409,0,19414.821,0,0,0,0,0,0,0
3315,6,131.172.125.53,73844542,56.376976,100,0,45,18,25,12,0,0,0,0,1,12,355,0,2623.732,0,933628.904,0,0,0,0,0,0,0,0,0
3316,6,150.5.240.98,2375168699,56.424133,68,32,0,0,2,66,32,0,0,0,7,16,1587,64,129860.941,61111.031,206188619.1,0,3911105.993,0,0,0,0,0,0,0
3317,6,223.235.10.228,2541668054,56.426665,0,100,0,0,0,0,0,0,0,100,11,1,0,1584,0,10544.891,0,0,16709855.57,0,0,0,0,0,0,0
3318,6,172.16.0.5,2407502454,56.427353,100,0,0,0,87,13,0,0,0,0,16,16,634,0,299880.975,0,190388433.4,0,0,0,0,0,0,0,0,0
3319,6,150.5.142.50,2592101055,56.455673,88,12,35,1,0,52,12,0,0,0,1,12,1008,64,18549.886,2529.53,18698285.3,0,161889.916,0,0,0,0,0,0,0
3320,6,10.1.1.2,2550164764,56.484958,0,100,0,0,0,0,0,0,100,0,16,16,0,507,0,223338.871,0,0.18,113348943.9,0,0,0,1,2,0,1
3321,6,172.16.0.5,2407502454,56.501781,100,0,0,0,97,3,0,0,0,0,16,16,524,0,343957.301,0,180288658.7,0,0,0,0,0,0,0,0,0
3322,6,10.1.1.7,1673646831,56.542897,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0,15399.959,0,0.12,4031093.308,0,0,0,1,7,0,1
3323,6,150.5.240.98,2375168699,56.564995,77,23,0,1,3,73,23,0,0,0,7,13,1685,64,139938.391,41799.779,235881606.2,0,2675185.869,0,0,0,0,0,0,0
3324,6,172.16.0.5,2407502454,56.576541,100,0,0,0,94,6,0,0,0,0,16,16,542,0,342429.289,0,185624068.9,0,0,0,0,0,0,0,0,0
3325,6,163.226.135.106,2392872727,56.592919,71,29,58,6,7,0,5,4,3,17,16,15,114,995,-1,-1,0,0,0,2,0,0,0,0,0,0
3326,6,10.1.1.2,2550164764,56.611328,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0,202579.419,0,0.18,103720662.6,0,0,0,1,2,0,1
3327,6,114.173.206.56,2063502630,56.624351,0,100,0,0,0,0,97,3,0,0,8,1,0,64,0,8761.186,0,0,560715.88,0,0,0,0,0,0,0
3328,6,172.16.0.5,2407502454,56.666267,100,0,0,0,96,4,0,0,0,0,16,16,524,0,285313.156,0,149549743.7,0,0,0,0,0,0,0,0,0
3329,6,18.161.249.119,1171485100,56.684627,0,100,0,0,0,0,82,2,11,5,1,6,0,183,-1,-1,0,0,0,0,0,0,0,0,0,0
3330,6,202.43.168.218,3760764268,56.691743,38,62,30,1,6,1,23,3,5,31,16,11,151,893,183.712,299.74,27846.839,0,267948.474,2,0,0,0,0,0,0
3331,6,150.5.240.98,2375168699,56.758419,80,20,0,0,0,80,20,0,0,0,6,16,1677,64,105881.387,26470.347,177626615.2,0,1694102.195,0,0,0,0,0,0,0
3332,6,131.172.112.235,3883364168,56.762567,100,0,0,0,0,100,0,0,0,0,1,4,1669,0,23314.844,0,38915272.36,0,0,0,0,0,0,0,0,0
3333,6,203.84.173.80,3285982007,56.762567,0,100,0,0,0,0,0,0,0,100,4,1,0,1669,0,23314.844,0,0,38915272.36,0,0,0,0,0,0,0
3334,6,125.238.131.190,1308919830,56.767941,36,64,36,0,0,0,0,0,3,61,1,1,64,1636,6615.766,11761.362,423409.048,0,19241588.98,0,0,0,0,0,0,0
3336,6,172.16.0.5,2407502454,56.805667,100,0,0,0,92,8,0,0,0,0,16,16,569,0,183644.182,0,104603726.3,0,0,0,0,0,0,0,0,0
3337,6,150.5.49.10,427065850,56.840465,100,0,98,1,0,1,0,0,0,0,12,3,76,0,6348.474,0,483499.797,0,0,0,0,0,0,0,0,0
3338,6,110.133.225.99,602960255,56.876863,21,79,21,0,0,0,0,0,1,78,1,1,64,1668,724.46,2725.35,46365.444,0,4548229.29,0,0,0,0,0,0,0
3339,6,172.53.88.44,3867318413,56.878132,0,100,0,0,0,0,0,0,0,100,2,1,0,1459,-1,-1,0,0,0,0,0,0,0,0,0,0
3340,6,172.16.0.5,756589082,56.896056,72,28,72,0,0,0,28,0,0,0,16,16,64,64,27748.513,10791.088,1775904.849,0,690629.663,72,0,0,0,0,0,0
3341,6,172.16.0.5,2407502454,56.898947,100,0,0,0,85,15,0,0,0,0,16,16,654,0,274442.312,0,179507227.5,0,0,0,0,0,0,0,0,0
3342,6,10.1.1.3,159023198,56.908251,0,100,0,0,0,0,0,0,0,100,16,16,0,1500,0,14824.406,0,0.14,22248468.87,0,0,0,1,3,0,1
3343,6,150.5.240.98,2375168699,56.914763,83,17,1,1,0,81,17,0,0,0,7,15,1620,64,135905.494,27836.065,220278244.7,0,1781508.164,0,0,0,0,0,0,0
3344,6,10.1.1.2,2550164764,56.930143,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0,162102.131,0,0.18,82685055.18,0,0,0,1,2,0,1
3345,6,10.1.1.8,3884774358,56.940291,0,100,0,0,0,0,0,0,94,6,16,16,0,609,0,28165.301,0,0.16,17178580.34,0,0,0,1,8,0,1
3346,6,10.1.1.5,2060384384,56.961433,27,73,27,0,0,0,73,0,0,0,16,16,64,64,9989.941,27009.841,639356.239,0,1728629.832,0,73,1,0,0,1,0
3347,6,172.16.0.5,2407502454,56.96656,100,0,0,1,85,14,0,0,0,0,16,16,635,0,378624.713,0,240623577.7,0,0,0,0,0,0,0,0,0
3348,6,192.194.2.155,897951895,56.99507,64,36,2,0,1,61,33,2,1,0,1,8,1568,74,-1,-1,0,0,0,0,0,0,0,0,0,0
3349,6,150.5.240.98,2375168699,57.051511,74,26,0,0,0,74,26,0,0,0,7,16,1683,64,138532.114,48673.446,233273103.7,0,3115100.512,0,0,0,0,0,0,0
3350,6,172.16.0.5,2407502454,57.078765,100,0,0,1,81,18,0,0,0,0,15,16,671,0,228154.252,0,153173638.9,0,0,0,0,0,0,0,0,0
3351,6,10.1.1.2,2550164764,57.083766,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0,166641.86,0,0.18,84467425.75,0,0,0,1,2,0,1
3352,6,165.229.85.143,2366663757,57.121833,0,100,0,0,0,0,0,0,3,97,1,1,0,1784,0,6695.613,0,0,11947115.96,0,0,0,0,0,0,0
3353,6,115.91.7.232,536866018,57.146798,18,82,18,0,0,0,0,3,2,77,2,1,64,1731,2807.669,12790.492,179690.812,0,22151884.01,0,0,0,0,0,0,0
3354,6,150.5.240.98,2375168699,57.15381,74,26,0,0,0,74,26,0,0,0,6,14,1760,64,185182.696,65064.191,325921545.2,0,4164108.194,0,0,0,0,0,0,0
3355,6,172.16.0.5,2407502454,57.192803,100,0,0,0,87,13,0,0,0,0,16,16,620,0,224486.124,0,139360985.7,0,0,0,0,0,0,0,0,0
3356,6,203.82.141.124,3489922677,57.224676,70,30,0,0,0,70,30,0,0,0,1,8,1573,64,16180.352,6934.437,25459553.38,0,443803.952,0,0,0,0,0,0,0
3357,6,202.38.49.51,2367401384,57.243797,99,1,7,35,2,55,0,1,0,0,3,3,890,128,4497.022,45.424,4003166.917,0,5814.331,0,0,0,0,0,0,0
3358,6,115.91.165.28,2923792796,57.245998,25,75,25,0,0,0,0,0,0,75,2,1,64,1648,1664.377,4993.131,106520.117,0,8231874.674,0,0,0,0,0,0,0
3359,6,10.1.1.2,2550164764,57.254222,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0,150185.444,0,0.18,76894947.56,0,0,0,1,2,0,1
3360,6,133.55.236.238,634785314,57.264918,100,0,0,0,0,100,0,0,0,0,4,1,1578,0,15491.463,0,24449247,0,0,0,0,0,0,0,0,0
3361,6,153.175.77.252,1995299814,57.264918,0,100,0,0,0,0,0,0,0,100,1,4,0,1578,0,15491.463,0,0,24449247,0,0,0,0,0,0,0
3362,6,172.16.0.5,2407502454,57.274571,100,0,0,0,87,13,0,0,0,0,16,16,616,0,313081.687,0,193158877.8,0,0,0,0,0,0,0,0,0
3363,6,163.226.32.11,3047513707,57.276009,38,62,33,3,2,0,6,7,6,43,10,10,75,1170,-1,-1,0,0,0,0,0,0,0,0,0,0
3364,6,150.5.240.98,2375168699,57.281032,80,20,0,0,3,77,19,0,1,0,6,13,1627,76,160978.37,40244.592,261944003.2,0,3090784.699,0,0,0,0,0,0,0
3365,6,10.1.1.6,2126477730,57.281339,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0,25109.784,0,0.13,10445670.17,0,0,0,1,6,0,1
3366,6,74.242.153.11,84095244,57.369476,36,64,36,0,0,0,0,2,1,61,2,1,64,1376,805.486,1431.975,51551.111,0,1970398.019,0,0,0,0,0,0,0
3367,6,172.16.0.5,2407502454,57.369819,100,0,0,0,81,19,0,0,0,0,16,16,670,0,268772.093,0,180270818.2,0,0,0,0,0,0,0,0,0
3368,6,10.1.1.2,2550164764,57.414141,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0,160081.017,0,0.18,81141866.15,0,0,0,1,2,0,1
3369,6,172.16.0.5,2407502454,57.460557,100,0,0,0,84,16,0,0,0,0,15,16,655,0,282130.79,0,184897234.4,0,0,0,0,0,0,0,0,0
3370,6,150.5.240.98,2375168699,57.472384,81,19,0,1,3,77,19,0,0,0,6,15,1607,64,108365.796,25419.137,174241497.7,0,1626824.794,0,0,0,0,0,0,0
3371,6,35.18.203.170,3795973461,57.479408,74,26,9,1,8,56,17,8,0,1,1,4,1260,123,-1,-1,0,0,0,0,0,0,0,0,0,0
3372,6,157.244.168.126,849567309,57.48447,38,62,38,0,0,0,0,0,0,62,1,1,64,1585,534.257,871.683,34192.476,0,1382095.889,0,0,0,0,0,0,0
3373,6,172.234.187.124,1090731243,57.51248,94,6,0,0,1,93,0,6,0,0,1,1,1403,64,6956.928,444.059,9766934.917,0,28419.791,0,0,0,0,0,0,0
3374,6,172.16.0.5,756589082,57.51801,73,27,73,0,0,0,27,0,0,0,16,16,64,64,30047.228,11113.358,1923022.62,0,711254.941,73,0,0,0,0,0,0
3375,6,150.5.50.181,839266254,57.527655,63,37,0,3,1,59,37,0,0,0,1,1,1354,64,1425.887,837.426,1930877.863,0,53595.26,0,0,0,0,0,0,0
3376,6,172.16.0.5,2407502454,57.557148,100,0,0,0,86,14,0,0,0,0,16,16,641,0,265035.056,0,169961680.9,0,0,0,0,0,0,0,0,0
3377,6,10.1.1.5,2060384384,57.559212,29,71,29,0,0,0,71,0,0,0,16,16,64,64,12419.305,30405.884,794835.502,0,1945976.575,0,71,1,0,0,1,0
3378,6,10.1.1.2,2550164764,57.559669,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0,175911.07,0,0.18,89165803.41,0,0,0,1,2,0,1
3379,6,131.172.112.235,3883364168,57.562118,100,0,0,0,0,100,0,0,0,0,1,4,1640,0,32017.97,0,52540207.53,0,0,0,0,0,0,0,0,0
3380,6,203.84.173.80,3285982007,57.562118,0,100,0,0,0,0,0,0,0,100,4,1,0,1640,0,32017.97,0,0,52540207.53,0,0,0,0,0,0,0
3381,6,172.16.0.5,2407502454,57.6497,100,0,0,0,86,14,0,0,0,0,16,16,645,0,276601.421,0,178618133.9,0,0,0,0,0,0,0,0,0
3382,6,59.117.159.33,1774231551,57.650619,100,0,100,0,0,0,0,0,0,0,1,1,64,0,2737.226,0,175182.432,0,0,0,0,0,0,0,0,0
3383,6,150.5.240.98,2375168699,57.654815,77,23,0,2,3,72,23,0,0,0,6,14,1550,64,108051.822,32275.219,167584165.6,0,2065614.046,0,0,0,0,0,0,0
3384,6,218.230.16.160,2739020011,57.66087,36,64,36,0,0,0,0,0,0,64,1,1,64,1670,394.097,700.617,25222.217,0,1170030.638,0,0,0,0,0,0,0
3385,6,10.1.1.2,2550164764,57.706904,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0,173871.8,0,0.18,88354693.93,0,0,0,1,2,0,1
3386,6,10.1.1.9,3428079016,57.72993,0,100,0,0,0,0,0,0,0,100,16,16,0,1531,0,8949.913,0,0.1,13706970.73,0,0,0,1,9,0,1
3387,6,2001:20E:FD1D:E822:9F03:8BE3:8FE3:1C1E,37261978,57.73834,100,0,1,0,2,97,0,0,0,0,2,9,1718,0,12270.403,0,21085459.8,0,0,0,0,0,0,0,0,0
3388,6,172.16.0.5,2407502454,57.743234,100,0,0,1,85,14,0,0,0,0,16,16,624,0,273697.286,0,170962272.9,0,0,0,0,0,0,0,0,0
3389,6,150.5.142.50,2592101055,57.791289,100,0,38,0,0,62,0,0,0,0,1,10,1091,0,19167.184,0,20927498.37,0,0,0,0,0,0,0,0,0
3390,6,163.226.35.82,2507454335,57.793097,6,94,0,6,0,0,0,0,1,93,1,1,64,1403,431.52,6760.473,27617.253,0,9491129.285,0,0,0,0,0,0,0
3391,6,210.225.165.116,3979973052,57.816757,0,100,0,0,0,0,0,0,3,97,1,1,0,1692,0,1349.409,0,0,2284278.979,0,0,0,0,0,0,0
3392,6,150.5.240.98,2375168699,57.827352,78,22,1,1,3,73,22,0,0,0,6,16,1696,64,115731.639,32642.257,196280859.5,0,2089104.455,0,0,0,0,0,0,0
3393,6,172.16.0.5,2407502454,57.857223,100,0,0,0,79,21,0,0,0,0,16,16,693,0,224582.848,0,155806596.4,0,0,0,0,0,0,0,0,0
3394,6,43.201.228.122,3024518450,57.927281,0,100,0,0,0,0,0,0,5,95,3,1,0,1643,0,4544.631,0,0,7469192.509,0,0,0,0,0,0,0
3395,6,10.1.1.2,2550164764,57.968582,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0,97830.165,0,0.18,50089044.48,0,0,0,1,2,0,1
3396,6,61.235.246.180,3749000668,57.990827,0,100,0,0,0,0,0,0,0,100,2,1,0,1433,-1,-1,0,0,0,0,0,0,0,0,0,0
3397,6,172.16.0.5,2407502454,57.991567,100,0,0,0,72,28,0,0,0,0,15,16,764,0,190555.445,0,145736804.7,0,0,0,0,0,0,0,0,0
3398,6,150.5.240.98,2375168699,57.995618,80,20,0,1,3,76,20,0,0,0,6,14,1691,64,121712.009,30428.002,205839350,0,1947392.148,0,0,0,0,0,0,0
3399,6,10.1.1.8,3884774358,58.018438,0,100,0,0,0,0,0,0,95,5,16,16,0,609,0,23744.439,0,0.16,14467011.92,0,0,0,1,8,0,1
